K, algo, allowedP, trueP, n, sentinel, time, 
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2435, 31.2571, 0.0002235
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2896, 13.6187, 0.0002075
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 3444, 16.7054, 0.000242
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4096, 41.5433, 0.0001758
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4870, 84.8676, 0.0004964
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 5792, 20.4682, 0.0006181
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 6888, 44.0272, 0.0007829
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 8192, 105.398, 0.0003476
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 9741, 50.2525, 0.0013872
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 11585, 102.396, 0.0012165
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 13777, 48.408, 0.0019032
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16384, 83.2001, 0.0008336
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19483, 75.1435, 0.0020454
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 23170, 57.7327, 0.0023055
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 27554, 131.97, 0.00235
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 32768, 114.539, 0.0015666
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 38967, 204.035, 0.0042181
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 46340, 106.822, 0.0049071
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 55108, 91.965, 0.0036218
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 65536, 61.2098, 0.0029991
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 77935, 232.701, 0.0077055
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 92681, 34.833, 0.0086854
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 110217, 158.456, 0.0084538
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 131072, 343.686, 0.0098443
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 155871, 106.199, 0.0200817
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 185363, 146.588, 0.0170715
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 220435, 118.499, 0.0180796
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 262144, 313.594, 0.0152002
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 311743, 382.887, 0.0364082
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 370727, 280.517, 0.0344589
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 440871, 118.337, 0.0327042
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 524288, 309.047, 0.0260245
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 623487, 655.52, 0.0701458
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 741455, 96.6169, 0.0647851
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 881743, 161.942, 0.060797
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1048576, 550.877, 0.0578356
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1246974, 103.408, 0.145723
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1482910, 265.466, 0.157764
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1763487, 1022.81, 0.195565
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2097152, 1672.13, 0.156931
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2493948, 1085.24, 0.328753
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2965820, 473.371, 0.346475
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 3526975, 836.634, 0.358934
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4194304, 1679.33, 0.344869
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4987896, 768.932, 0.689211
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 5931641, 559.983, 0.70279
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 7053950, 1307.88, 0.753521
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 8388608, 2882.48, 0.646539
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 9975792, 3553.85, 1.38011
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 11863283, 1940.72, 1.45221
